bls_power,bls_snr,depth,duration_hr,period,n_transits,duration_over_period,odd_even_diff,secondary_depth_ppm,quarter_recurrence_frac,depth_snr,duration_at_grid_max,ls_power_at_bls,ls_local_power_ratio,found_candidate,kepid
39.34591852969633,39.34591852967255,0.0006827807852560763,15.0,206.3982025031928,6,0.00302812714655464,0.7611223009124148,0.0,0.75,39.34591852967255,1.0,0.00014964196621181794,1.1128550962940331,1,10556590
25.709832207797568,25.709832207784757,0.00023733415441029582,13.0,155.0802789414303,10,0.0034928146271341167,0.9613852896038689,11.105120942822566,0.8888888888888888,25.709832207784757,0.0,4.081144557650167e-05,1.2099870911659356,1,10578148
38.1841850496933,38.18418504969568,0.0005077158722899267,15.0,235.52543321924654,6,0.0026536412287084016,0.9258757757447884,-3.975442996573264,0.8333333333333334,38.18418504969568,1.0,0.000123508006971373,1.3896019693563182,1,10581308
31.99241869252357,31.992418692488144,0.0005291950545008861,15.0,192.5348051143898,7,0.003246166321090214,,10.854494542855697,0.75,31.992418692488144,1.0,9.012493597228903e-05,1.0225472208935311,1,10651431
31.860205065679164,31.860205065660143,0.0007434610620065119,15.0,321.85772056495244,2,0.001941851818570473,0.0750099077329315,7.976709294865714,1.0,31.860205065660143,1.0,0.00019264066712083635,3.690773885779744,1,10615440
33.324440378236986,33.324440378239316,0.00046448616585170743,15.0,215.15010988125664,7,0.00290494855124612,0.8679257917390438,0.0,0.8333333333333334,33.324440378239316,1.0,0.0002204016611371015,2.0159935264698237,1,10657406
23.826942953926075,23.82694295392095,0.00029886420793256985,15.0,206.16777301488736,8,0.003031511622114038,0.9381680801905685,-11.554630160004464,0.7142857142857143,23.82694295392095,1.0,3.908439404231438e-05,0.4391841005837415,1,10722020
44.04009888383298,44.04009888383555,0.0003333269649085091,15.0,206.93159652131158,5,0.0030203217416129692,0.8928498893258379,2.2325989063043394,0.6666666666666666,44.04009888383555,1.0,0.0001687044087637975,1.636021413579813,1,10745115
25.36063520283299,25.360635202835986,0.0002823717624593769,9.0,123.30559892385362,11,0.003041224431597613,0.9844666742904081,-0.20882341589256725,0.6666666666666666,25.360635202835986,0.0,2.475350437176765e-05,1.2897998117991494,1,10779094
21.452556323785064,21.452556323770846,0.00023431799987883029,11.0,214.7993865114884,6,0.002133773940312533,0.7885933300366109,46.7091790918861,0.8,21.452556323770846,0.0,0.0001495218788503523,11.037704905426232,1,10848334
33.2839842338686,33.2839842338776,0.000507029835421835,11.0,104.78944405297739,11,0.004373850223898679,0.5626420488511482,-12.743939773018909,0.7777777777777778,33.2839842338776,0.0,0.000423597905198431,4.453884855123972,1,10877233
28.957487341084548,28.957487341085,0.0005954428671018919,15.0,199.74974565156052,7,0.0031289151230772406,0.9252025977184618,1.24962852954269,0.6666666666666666,28.957487341085,1.0,0.0001857913529995973,4.073524927772593,1,10904004
19.666848868737784,19.666848868738832,0.0003361039874377747,15.0,192.5348051143898,7,0.003246166321090214,,0.834159946117019,0.75,19.666848868738832,1.0,6.292929931354745e-05,1.1442497198290047,1,10911073
64.86731051448689,64.86731051439679,9.784945878621443e-05,11.0,2.6887235765326056,543,0.17046502561055488,1.0,-0.14896280120524352,1.0,64.86731051439679,0.0,0.014461689139847585,152.03078601936025,1,10917136
17.87624190809579,17.876241908075617,0.00018428630257150136,13.0,167.9120806983386,8,0.003225894553946922,0.47635595182201446,0.0,1.0,17.876241908075617,0.0,5.995480765100077e-05,2.69875318289569,1,10924064
181.38679188414773,181.3867918841499,0.00026700125743028824,15.0,6.471097754887906,225,0.0965833037413026,1.0,0.0,0.42857142857142855,181.3867918841499,1.0,0.044765242609548866,71.88008883750999,1,11017901
23.23433069562472,23.2343306956336,0.00021841123070776014,11.0,199.68803822597397,7,0.0022952468130047294,0.9574713946792616,20.265878101000112,0.8333333333333334,23.2343306956336,0.0,4.614733828717149e-05,1.1805776560278034,1,10928043
21.173648192526258,21.17364819254437,0.0003604071039879919,9.0,153.69500891423084,7,0.002439897057485243,0.8760433308443251,5.02123554579903,1.0,21.17364819254437,0.0,0.0002727965172509995,8.138722087038934,1,11017397
16.15319499976771,16.153194999732516,0.0001167128809274054,13.0,154.42429225432508,9,0.003507651929364732,1.0,8.63813209761588,0.5,16.153194999732516,0.0,4.709696268068113e-05,3.036632083084989,1,11075737
25.042967492072563,25.04296749209179,0.00018205016988270817,15.0,38.895723770625025,38,0.016068604448286804,0.47998050849184337,-2.8994279066552053,0.7647058823529411,25.04296749209179,1.0,0.00041284640790652076,7.733807934561732,1,11122894
24.703720499477903,24.703720499486387,0.0004081009801950586,13.0,215.9320530232812,6,0.002508505148183191,0.7445317767654125,0.5741212547594188,0.6,24.703720499486387,0.0,0.00020167340917872986,2.7167933128131336,1,11125797
24.970370142215927,24.970370142218464,0.0002821808424943173,11.0,215.31272052603956,6,0.0021286867409113586,0.9840194574167912,4.4504352586516305,0.6,24.970370142218464,0.0,3.4952601440410584e-05,0.6878069967706624,1,11125992
34.90272570210418,34.902725702037365,0.00010574495427195796,15.0,11.498259736777579,126,0.05435605163805059,0.06207578096567374,-53.77018603569539,0.9411764705882353,34.902725702037365,1.0,0.029863371466613733,116.31723381233095,1,11139692
24.974039948240613,24.97403994823522,0.0006279950088979858,13.0,213.59757342952432,7,0.002535921443159032,0.8540496261156658,-10.440009187817623,0.8,24.97403994823522,0.0,6.735548059591511e-05,1.7003134616043765,1,11153121
29.698281533243208,29.698281533317754,0.0002015887324792187,15.0,207.0091592660174,7,0.00301919007939568,0.781756715858844,31.614699235626986,1.0,29.698281533317754,1.0,6.045848164301481e-05,1.7871206450830186,1,11196226
17.95331872253846,17.953318722529634,0.00027252817642209326,9.0,170.3832911547634,9,0.002200920040095822,0.46684149548908366,-8.442797723606787,1.0,17.953318722529634,0.0,6.512775680584902e-06,1.43501617035746,1,11290469
23.24505651511602,23.245056515113838,0.0003370435586277365,15.0,154.22242599788416,9,0.004052588305209093,0.10249918420180017,8.657946234724712,0.875,23.245056515113838,1.0,8.851378152081518e-05,1.917995834872239,1,11355925
77.84550517457231,77.84550517453667,0.000448640618220586,15.0,203.36761532054865,7,0.0030732523416517085,0.7727838761467793,-7.759391321471298,1.0,77.84550517453667,1.0,0.0005217839653552785,1.6044116010235274,1,11359056
29.640243014021628,29.640243014066765,0.00019029343028897916,7.0,215.43645872826642,6,0.0013538407955106184,0.8318103553397395,1.232603322853798,1.0,29.640243014066765,0.0,2.6415300171426086e-05,0.7420899485114051,1,11446443
27.965633571301414,27.96563357129455,0.0003411676249718276,15.0,123.30559892385362,11,0.005068707385996022,0.6971854894527391,-65.97605772395987,0.6666666666666666,27.96563357129455,1.0,6.0117605891491175e-05,0.9422339922763309,1,11361646
26.627568285290383,26.627568285283395,0.00036054297964238646,11.0,153.62369285694902,8,0.002983480769207411,0.9758534377549614,-21.228391918537426,0.5,26.627568285283395,0.0,0.0002519571269028119,5.6930883845765745,1,11453791
24.42160851629763,24.421608516297457,0.00020360175755951282,15.0,154.5261583358507,9,0.004044622649853306,0.7207237448974475,9.958079665750574,0.8571428571428571,24.421608516297457,1.0,0.00015592039115036656,1.942851094595276,1,11495513
47.65508381086899,47.65508381074315,7.022100852704938e-05,15.0,4.9218892836858075,299,0.1269837584668224,0.23584118528974174,-0.5578858721655422,0.8888888888888888,47.65508381074315,1.0,0.005154518368735991,44.095293115115496,1,11666881
29.262453940940592,29.262453940953524,0.0003109600443802485,15.0,154.76411119639172,9,0.004038403963092521,0.1684273839970248,16.847949080966984,0.8888888888888888,29.262453940953524,1.0,0.0001035609443593929,3.099999465751148,1,11658776
44.85466543060379,44.854665430593705,0.0001647416595191853,15.0,10.046437087426417,144,0.062211109725876505,0.4322250594746507,0.0,0.5882352941176471,44.854665430593705,1.0,0.01791632272544104,75.8658650775482,1,11760235
33.74748714054023,33.747487140543925,0.0001956194839574099,9.0,214.61109464200297,7,0.001747346755886712,0.22677798527570056,14.952390858136155,1.0,33.747487140543925,0.0,0.00013546807802936286,2.177678887642936,1,11713414
27.72565602982519,27.725656029829832,0.000674618672862004,13.0,193.96407828606087,5,0.0027926133099130308,1.0,8.575934483445735,0.75,27.725656029829832,0.0,0.00018874970547703515,7.5265872527583335,1,11766750
23.950918958753682,23.950918958759612,0.0004941545171299744,15.0,203.74399168890548,7,0.003067575121205566,0.9913682438340548,-2.1788198198979813,0.5,23.950918958759612,1.0,5.447535052538669e-05,3.3337309309749705,1,11803247
214.5840579790367,214.58405797914583,0.000288312591600115,15.0,2.2849720633608612,643,0.2735263200901966,0.4816167438548233,-64.5896787005995,0.6666666666666666,214.58405797914583,1.0,0.05044977285676555,88.93698876662877,1,11904011
36.34044952431408,36.340449524324455,0.0005780182638577269,11.0,215.00827953441157,7,0.002131700855082551,0.7857993470104282,6.895546405871755,1.0,36.340449524324455,0.0,2.3396255069827704e-05,0.4342855035972101,1,11908749
34.66793229660526,34.66793229663096,0.0002065109095421569,15.0,214.69355507998938,6,0.0029111260455263357,0.5978488183454298,1.1993763842088612,1.0,34.66793229663096,1.0,3.2906682097944214e-05,0.4807330991052761,1,11953957
26.652207365496828,26.652207365508076,0.0005007984057536774,7.0,213.84896091227364,6,0.0013638909696938666,0.9738088872767017,0.6713551424786246,1.0,26.652207365508076,0.0,2.4248393758670437e-05,2.190172519556006,1,12053194
20.67499495295934,20.67499495297263,0.0003389589661293435,15.0,123.2562286069983,11,0.005070737658157695,0.8137347507171366,-0.9081906651164928,1.0,20.67499495297263,1.0,7.772384818780851e-05,4.509564693082113,1,12055539
31.945380391459587,31.945380391488566,0.00027470374257942964,7.0,58.7981954610944,25,0.004960469694340479,0.21896235653020157,0.0,0.9411764705882353,31.945380391488566,0.0,0.00012131859827134293,2.6586126890032657,1,12066128
33.76601861175899,33.76601861173399,0.0003135421273225969,15.0,154.79379907172765,9,0.004037629438310965,0.31657164867969495,14.425682654417571,1.0,33.76601861173399,1.0,5.1787404347418264e-05,3.1597538201434663,1,12109421
25.416080596894748,25.416080596892204,0.000420448280406549,15.0,165.93966928765516,9,0.0037664291045233266,0.752974861872823,14.054119007456123,0.6666666666666666,25.416080596892204,1.0,8.468746377967426e-05,5.965623222469704,1,12067363
23.38925407326194,23.389254073278266,0.0004576867170122956,9.0,199.3877324793602,7,0.001880757634067675,0.7266706060212169,-2.7302871348222624,0.7142857142857143,23.389254073278266,0.0,3.498406125231783e-05,1.326925542618523,1,12215240
32.58245577278631,32.58245577277983,0.0002830993870345244,15.0,154.76411119639172,9,0.004038403963092521,0.2487572437202476,25.288647771959383,1.0,32.58245577277983,1.0,9.494309073252586e-05,5.23842183219066,1,12300524
51.28612575727085,51.286125757337174,0.0002610175775532575,15.0,158.2281514288656,8,0.003949992427744315,0.8658741507452054,-10.71788771955795,0.6666666666666666,51.286125757337174,1.0,0.00015575679971406673,1.02842732856614,1,1719974
22.70426178588434,22.704261785876845,0.00046096591481969984,11.0,153.71577740513277,8,0.0029816934934749836,0.9896686372246704,-23.358156115982354,0.7142857142857143,22.704261785876845,0.0,5.757886278812646e-05,1.3997314485927552,1,12457730
32.171598095359926,32.171598095348195,0.00044284246578563113,15.0,123.2819501648529,11,0.005069679698968491,0.9907367115680953,-46.090600805293036,0.6666666666666666,32.171598095348195,1.0,0.0001618989566415367,2.6619042068768968,1,1724719
38.98000332689311,38.98000332685124,0.00033433363063639643,15.0,215.92162397609903,7,0.002894568818494914,0.8327161792757142,0.0,0.8571428571428571,38.98000332685124,1.0,0.00011265171661542948,1.2960435673659136,1,1849415
42.39141784272709,42.39141784271007,0.0007245282323112834,15.0,154.077488072672,9,0.0040564005022279,0.34042219212969477,-33.14402382681436,0.75,42.39141784271007,1.0,0.00044675883680544417,6.041958333927507,1,2301527
31.257493645371085,31.257493645400377,0.00019869230299796037,15.0,154.93284818145466,9,0.004034005747238383,0.4334901251532079,0.059632321525171506,1.0,31.257493645400377,1.0,0.00020890390738965615,4.464517374822549,1,2441876
33.23255673653566,33.23255673653067,0.0002841534929726164,15.0,154.19284770608908,9,0.004053365699499424,0.8196955891832018,-0.32776657632460626,1.0,33.23255673653067,1.0,0.00012739048478566887,2.428379589606343,1,2445665
54.95117139456932,54.95117139459553,0.00023944274042686509,15.0,12.022305505837847,122,0.05198670086170324,0.23621294069885035,1.7023900610313447,0.9411764705882353,54.95117139459553,1.0,0.0034858741815915802,51.12071313990133,1,2572793
31.451850999918314,31.451850999901424,0.00024302626770611457,15.0,209.93120620063644,7,0.0029771657644965467,1.022038977222782,29.487578934173087,0.5714285714285714,31.451850999901424,1.0,0.00017427275719096737,3.8357023194184574,1,2574376
34.63843056275923,34.6384305627722,0.0004974921591969217,15.0,169.44078699597605,9,0.0036886042084710263,0.7270938494185868,-44.31728138554192,0.875,34.6384305627722,1.0,3.8848128869951926e-05,1.176312243824621,1,2715251
40.29869637487289,40.29869637485899,0.0006387240726116739,15.0,154.07213308494954,9,0.004056541487975626,0.5750689465712111,-21.343201989765248,0.8571428571428571,40.29869637485899,1.0,0.0001378716827468858,1.570644527879002,1,2716664
19.60651877005899,19.606518770068114,0.00033723670436147657,15.0,123.14412626419441,11,0.005075353725431613,0.9103274721995639,18.985816851890824,0.8888888888888888,19.606518770068114,1.0,0.00029806383396707205,5.274972732855859,1,2718136
30.9182569577067,30.918256957702784,0.00039353744340453467,15.0,123.23103436240082,11,0.005071774356465959,0.6647049176034552,-12.211777450588102,0.7,30.918256957702784,1.0,0.00018888386168835632,2.718210218441868,1,2853446
37.4028967524292,37.40289675243038,0.0005428071998758721,15.0,123.2819501648529,11,0.005069679698968491,0.8133878664087318,7.7463254137821735,0.7777777777777778,37.40289675243038,1.0,0.00018696089949110886,3.0173713009158196,1,2987027
28.392405132374037,28.392405132351858,0.00024298242669607006,13.0,154.16263169528838,9,0.0035136054743623154,0.13720277911428183,-27.16479394671012,0.6666666666666666,28.392405132351858,0.0,7.524406508619933e-05,3.4465851877752374,1,2989404
52.136615760648866,52.136615760664604,0.000350073855691746,11.0,215.51651050202366,7,0.0021266738787932894,0.4825049226991997,6.380369341973946,0.7142857142857143,52.136615760664604,0.0,0.00034556387771114407,0.5005222901964412,1,2991562
36.47051846546969,36.47051846544398,0.0003153185546143078,15.0,194.90028161177307,8,0.0032067680704790037,0.836712910429377,0.0,0.75,36.47051846544398,1.0,0.0001600789643229791,4.619993260731559,1,3003576
34.9106056052094,34.91060560524574,0.00025952283128471976,15.0,123.30559892385362,11,0.005068707385996022,0.6452195503702952,-25.436417318669413,0.6666666666666666,34.91060560524574,1.0,0.00033437725931682795,7.535679507575343,1,3098810
614.150186200292,614.1501862002987,0.0006643846912907092,15.0,4.69262900650776,313,0.1331876010511905,0.0,0.0,0.2777777777777778,614.1501862002987,1.0,0.04161829411096705,43.61955150416315,1,3440118
29.977231854028865,29.97723185403044,0.00029380031564607556,15.0,123.2819501648529,11,0.005069679698968491,0.7958343045512092,4.234761211807658,0.7777777777777778,29.97723185403044,1.0,3.3693924106698984e-05,1.111179667385203,1,3446746
54.37281966349816,54.372819663513894,0.0009215181617109325,5.0,128.0671535420382,12,0.0016267507129761236,0.07787727781218157,1089.9208691657059,1.0,54.372819663513894,0.0,0.0002887732539213715,2.516949209352131,1,3533508
37.99324631548442,37.993246315456204,0.00020393252230133108,11.0,35.5923914803258,41,0.012877284000056123,0.009617793564131666,17.96927647568225,0.8235294117647058,37.993246315456204,0.0,0.0012949127604510995,17.86043503263286,1,3541946
69.071172092814,69.07117209280041,0.0002297270832640752,13.0,11.736769449742814,125,0.046151257293252534,0.021214641695039116,0.0,1.0,69.07117209280041,0.0,0.0031177608836264812,40.61655490356955,1,3543138
33.978172363180256,33.97817236317663,0.0007658963449891365,9.0,168.22448361770202,7,0.002229164221138018,1.0545248709605985,-0.21254707904816428,0.8,33.97817236317663,0.0,0.0001315718648926505,3.576818401267812,1,3557114
1385.1397735484204,1385.1397735485293,0.0023944378672663413,15.0,7.270560004564725,202,0.08596311695489783,0.026917023659175813,0.0,0.7777777777777778,1385.1397735485293,1.0,0.08689264596201937,136.01193207538472,1,3735720
44.8691893252562,44.86918932518556,0.00017729269985067297,9.0,120.10806806897936,12,0.003122188259531686,0.7362761735377619,-9.401852486767837,0.7142857142857143,44.86918932518556,0.0,0.00011538848398622606,3.9113541928354,1,3654361
25.49942659692826,25.499426596948066,0.00023877600089261541,15.0,123.30559892385362,11,0.005068707385996022,0.9981234306184023,-47.24959758539704,0.6666666666666666,25.499426596948066,1.0,0.0002008746107028417,1.8039800073100907,1,3847642
33.833174198422675,33.83317419841618,0.0004934207695042048,15.0,123.30559892385362,11,0.005068707385996022,0.9910761932159089,-44.00767513623727,0.5555555555555556,33.83317419841618,1.0,0.00034141859157696457,5.326533948611368,1,3847809
24.924119134640414,24.924119134663357,0.00041912433630764134,15.0,204.2705264410326,7,0.003059668033804283,0.9010277466147303,-12.687117918019908,1.0,24.924119134663357,1.0,0.00022085394314075513,2.1354385696393754,1,3851162
30.229148852352488,30.229148852334216,0.00046581408013601777,15.0,162.66830482235656,9,0.0038421744216400183,0.6962986970265292,-15.226383678346167,1.0,30.229148852334216,1.0,9.653365329597915e-05,1.4039832266044863,1,3854725
33.093702451079395,33.09370245107146,0.0008798583938574023,9.0,212.6446876470246,6,0.0017635051416025683,0.2284120616536083,36.14862179568412,1.0,33.09370245107146,0.0,7.449420764703445e-05,1.0,1,3859406
29.107712197231248,29.10771219723226,0.0006187803255038871,15.0,154.1125299680062,9,0.004055478163454653,0.23655576625266972,-20.25240510405979,1.0,29.10771219723226,1.0,6.0348901883562175e-05,2.5832681794296604,1,3953177
37.420663230305706,37.420663230287246,0.0004386668919423853,13.0,156.7155013139797,10,0.003456369421818948,0.6110613853842828,0.0,0.8571428571428571,37.420663230287246,0.0,0.00037823415986071746,1.2871528915807517,1,4068696
40.88501379933029,40.88501379931039,0.00024458375976776914,15.0,215.08335787256345,7,0.002905850114030261,0.5101822125858547,10.645046959245619,1.0,40.88501379931039,1.0,0.0001130086601916797,1.0,1,4048898
854.8994223701633,854.8994223701395,0.0018050720199207504,15.0,3.785330515072675,386,0.16511107749015164,0.1356246665544789,0.0,0.7857142857142857,854.8994223701395,1.0,0.04083436452598673,59.56403293963362,1,4168758
6629.600915009411,6629.600915009105,0.004704929376559419,15.0,2.0640257291065756,712,0.30280630284126087,0.014209331502815017,-1424.2772549604156,0.7777777777777778,6629.600915009105,1.0,0.39520740635596774,2005.8517101152333,1,4245449
33.67309290557031,33.673092905575,0.0007529697467054675,15.0,200.15585757380805,7,0.0031225666217114304,0.9674612635854148,-2.445720802102258,0.75,33.673092905575,1.0,7.995633188365945e-05,0.6446607186580259,1,4176763
27.858463276790264,27.85846327679064,0.0001259792177260577,15.0,155.2565771670089,10,0.0040255943510057535,0.923998570462392,0.0,0.7777777777777778,27.85846327679064,1.0,0.00019417541366695238,2.0868203049644025,1,4263324
30.769932734318722,30.7699327343071,0.00019010689024623328,15.0,140.08472617443365,11,0.004461585620845982,1.0764190291256202,0.0,0.5555555555555556,30.7699327343071,1.0,4.024373623926534e-05,1.3672646621188558,1,4274340
23.717559112466404,23.717559112457963,0.00039444142770428403,15.0,209.04344477522739,6,0.0029898091311690122,0.837764505106988,0.18421751435404587,0.8333333333333334,23.717559112457963,1.0,0.000173574106678842,3.0250440133801204,1,4364882
24.018838299336842,24.01883829937248,0.00016760128026560572,15.0,153.95577317438406,9,0.004059607425647294,0.8575651608124141,-0.3367281820043644,0.6,24.01883829937248,1.0,0.00011670610432804007,4.08236708443417,1,4370718
31.820742105701804,31.820742105700006,0.00018862636739647165,13.0,156.23151017993075,9,0.0034670769426912206,0.8513432929055204,20.475373188277857,0.8333333333333334,31.820742105700006,0.0,0.0004743658189216981,2.061751689564072,1,4383803
27.580544555867704,27.58054455587502,0.0005703163436062697,15.0,208.93184201921127,6,0.0029914061636547064,0.8436521656815327,-1.210240432092391,0.5,27.58054455587502,1.0,6.11897251468652e-05,1.1400167120286582,1,4490159
29.851058456352266,29.85105845633256,0.00016581686382544092,15.0,215.66631513151643,7,0.0028979954501418825,0.37916989127930373,-4.602592675873041,0.5714285714285714,29.85105845633256,1.0,0.00022669736722743635,1.433962246333959,1,4543158
35.92862383822409,35.92862383823571,0.0005504097458796098,15.0,215.1246165847155,7,0.0029052928015510333,0.9203677386900078,0.21744190681349806,0.8,35.92862383823571,1.0,6.347679036065744e-05,0.48339748312757064,1,4545738
35.07885801358755,35.07885801359755,0.0007053139089807647,9.0,211.56820595636222,7,0.0017724780446327886,0.12332317608215873,-1.8388617579745414,1.0,35.07885801359755,0.0,6.55479715593328e-05,1.0,1,4546746
38.56093853644347,38.56093853645798,0.0004069925735938895,11.0,191.57520944494988,8,0.002392445946744679,0.6300439932377827,22.56792584476308,0.8571428571428571,38.56093853645798,0.0,6.879330093653413e-05,1.3336384477798553,1,4742888
281.29265109898506,281.2926510990127,0.00047278082468604765,13.0,124.7796203582539,11,0.004340986654002402,0.0,0.0,0.4444444444444444,281.2926510990127,0.0,0.00010407398025198983,0.9771033061182393,1,4831185
31.730062336343604,31.730062336412207,7.730256685067882e-05,15.0,7.175686583524056,203,0.08709967927460062,0.13869781081082105,-27.131042784844794,0.7647058823529411,31.730062336412207,1.0,0.023275473088889546,238.52462227848127,1,4820550
18.01792435903881,18.01792435906188,0.00020484742830972902,15.0,218.22109872636165,7,0.002864067698530465,0.5510748607288929,9.110144359003591,0.8333333333333334,18.01792435906188,1.0,4.568000101579052e-05,3.257318970422952,1,4831267
27.486446413380087,27.486446413380794,0.00036604241697713036,15.0,152.6595992238027,10,0.004094075991145075,0.7620214070698721,7.549303407849983,0.5,27.486446413380794,1.0,0.00020694138278590712,2.375700992427157,1,4845295
1401.0057785974927,1401.005778597676,0.0006505215288395982,15.0,3.6156901051902097,407,0.1728577344343842,0.3438584926009891,0.0,0.6666666666666666,1401.005778597676,1.0,0.020511763108454845,44.47455185536732,1,4935189
30.24451565076026,30.244515650756007,0.0007806747192238284,15.0,215.63886764381832,7,0.0028983643200739873,1.000548323442927,0.0,0.75,30.244515650756007,1.0,7.327798180755595e-05,1.0,1,4939472
23.12087767215661,23.120877672137794,0.00042071624713213573,9.0,202.8405807551383,7,0.0018487424883321857,0.7640135835113446,-16.524556173624916,0.8333333333333334,23.120877672137794,0.0,0.00019707971000800873,1.6456720107533795,1,5033073
61.48965444611386,61.48965444611997,0.0006585414896863595,3.0,21.12394968491981,69,0.005917453973545313,0.9919274403040026,-0.9419375153196796,0.9411764705882353,61.48965444611997,0.0,0.00014485362366572973,2.1079099997126343,1,5036291
23.953032955996946,23.953032955991436,0.00019374053058296425,15.0,154.077488072672,9,0.0040564005022279,0.7268244422650606,0.0,0.75,23.953032955991436,1.0,0.0001968988543909281,1.5555481148303707,1,5084184
25.238949873605506,25.238949873600976,0.00040306510333054657,15.0,199.01243170967902,8,0.0031405073272596116,0.9658159948937399,13.44818718385099,0.7142857142857143,25.238949873600976,1.0,9.666738735000319e-05,1.2580684933312973,1,5095635
22.053703338034495,22.05370333803283,0.00021229834651015356,13.0,212.74504134243594,7,0.002546083627842569,1.0131099317862753,-6.340426229600737,0.4,22.05370333803283,0.0,6.758536942383597e-05,2.1553320115774453,1,5192450
27.6852755337365,27.685275533732135,0.0003638502011921174,15.0,224.77342711450905,7,0.0027805777934844524,0.48384812884999717,8.571249684896642,0.8571428571428571,27.685275533732135,1.0,9.609835104393454e-05,1.1112053471222674,1,5096839
23.94880443004974,23.94880443004819,0.0004377257053104211,15.0,200.8993720199673,6,0.0031110102222613296,0.991111557195127,25.161491343905773,0.8,23.94880443004819,1.0,2.987587430515601e-05,1.0713069113238691,1,5212312
32.05304398955586,32.05304398954046,0.00046857224423513255,15.0,153.33990373938144,8,0.004075912301746702,0.801652300409074,3.5137882495872574,0.7142857142857143,32.05304398954046,1.0,0.00038533413031073847,7.764097374410207,1,5296040
